Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Battery Consumption (mAh/day)
50,Female,Chennai,Vivo,Android,3.8,13.2,93.3,125,5.0,4294,0.7,2.4,1394,Entertainment,2508.0
48,Other,Mumbai,Nokia,Android,3.3,18.6,38.4,78,2.9,5925,1.0,1.7,893,Gaming,3069.0
16,Female,Kolkata,Oneplus,Android,7.4,2.0,76.9,138,4.5,9971,1.8,3.2,1991,Entertainment,740.0
34,Male,Pune,Vivo,Android,9.4,6.6,92.9,167,5.9,1780,3.7,1.5,815,Work,3102.0
59,Female,Delhi,Oppo,Android,9.4,48.4,70.3,30,1.1,8621,5.3,1.1,1546,Entertainment,22748.0
31,Male,Bangalore,Vivo,Android,1.0,8.2,174.7,41,5.5,2285,4.8,2.0,1056,Education,409.99999999999994
50,Female,Pune,Nokia,Android,3.2,13.1,125.2,150,5.2,8932,2.3,3.3,771,Gaming,2096.0
28,Other,Pune,Oneplus,Android,1.6,4.0,276.1,75,5.5,9281,7.6,0.7,1885,Gaming,320.0
54,Other,Mumbai,Vivo,Android,11.8,8.5,36.1,118,1.8,3582,7.4,3.1,609,Social Media,5015.000000000001
29,Other,Ahmedabad,Realme,Android,11.8,11.4,149.6,28,0.5,2086,1.0,2.6,666,Social Media,6726.000000000001
38,Female,Kolkata,Oneplus,Android,10.1,23.5,178.7,94,1.4,3551,5.7,2.3,1686,Gaming,11867.5
48,Female,Ahmedabad,Realme,Android,1.2,29.4,216.6,99,3.9,6517,1.2,0.2,1497,Work,1763.9999999999998
42,Male,Bangalore,Vivo,Android,8.8,21.6,71.5,14,6.0,7586,7.3,3.7,1013,Entertainment,9504.000000000002
23,Female,Lucknow,Google Pixel,Android,10.2,4.5,131.6,198,0.6,8383,3.8,0.4,291,Work,2295.0
35,Male,Bangalore,Apple,Ios,7.2,49.0,55.5,41,2.1,8268,5.1,1.3,1941,Education,17640.0
37,Female,Chennai,Xiaomi,Android,11.2,14.8,63.3,107,3.3,5163,4.7,4.5,1886,Work,8288.0
50,Male,Delhi,Vivo,Android,9.2,22.6,174.4,75,3.4,1692,4.6,3.6,298,Entertainment,10396.0
57,Female,Mumbai,Oneplus,Android,10.1,14.9,252.2,43,3.1,141,5.6,3.3,1975,Social Media,7524.5
29,Male,Pune,Apple,Ios,9.3,16.6,161.6,136,1.6,5360,4.3,4.6,1990,Work,7719.000000000001
38,Other,Jaipur,Oppo,Android,7.7,3.9,216.9,39,2.1,1617,6.1,1.2,799,Work,1501.5
19,Other,Pune,Xiaomi,Android,11.5,37.3,15.2,39,1.9,8715,5.6,3.5,1956,Social Media,21447.5
43,Male,Mumbai,Vivo,Android,4.6,38.1,168.3,99,2.9,9948,4.6,4.7,1685,Social Media,8763.0
20,Other,Kolkata,Oppo,Android,4.8,25.6,229.2,150,0.7,383,1.4,2.2,1480,Social Media,6144.0
30,Male,Kolkata,Xiaomi,Android,7.1,16.7,152.3,181,1.6,7504,3.4,3.4,1114,Work,5928.5
27,Other,Bangalore,Nokia,Android,4.5,44.0,243.1,17,2.4,4742,5.6,1.4,299,Education,9900.0
39,Male,Ahmedabad,Realme,Android,4.9,20.6,292.3,116,1.2,560,5.4,4.3,982,Social Media,5047.000000000001
28,Female,Lucknow,Google Pixel,Android,5.9,8.1,293.6,187,2.3,2496,4.7,4.5,1173,Gaming,2389.5
27,Other,Hyderabad,Oneplus,Android,8.5,21.7,60.4,25,1.7,6097,2.9,2.0,1567,Social Media,9222.5
36,Female,Hyderabad,Oneplus,Android,5.8,26.0,139.5,25,5.4,1324,5.1,1.8,1351,Work,7539.999999999999
47,Male,Kolkata,Apple,Ios,10.1,18.0,6.0,125,1.6,3041,3.5,2.0,597,Social Media,9090.0
44,Female,Delhi,Oppo,Android,3.3,32.6,202.4,169,5.1,8683,5.4,4.9,1617,Education,5379.0
33,Other,Delhi,Xiaomi,Android,5.6,19.9,12.9,169,1.6,7229,7.7,2.3,497,Work,5571.999999999999
40,Female,Lucknow,Oneplus,Android,7.5,6.9,242.4,121,2.5,1647,1.7,1.5,576,Gaming,2587.5
52,Other,Bangalore,Google Pixel,Android,9.7,21.2,157.6,110,3.1,6718,1.4,1.7,777,Work,10282.0
59,Female,Mumbai,Nokia,Android,3.4,23.6,203.4,128,5.7,1416,7.0,4.0,278,Entertainment,4012.0000000000005
16,Male,Jaipur,Samsung,Android,7.4,33.8,212.9,156,4.4,1171,5.6,3.5,1506,Social Media,12506.0
32,Other,Pune,Nokia,Android,6.2,19.7,75.4,178,0.9,991,3.5,4.5,1219,Entertainment,6107.0
36,Male,Mumbai,Vivo,Android,8.4,44.7,116.1,136,1.8,3529,6.1,3.8,1200,Entertainment,18774.0
41,Other,Pune,Motorola,Android,11.1,40.1,80.2,156,4.2,8429,7.0,4.2,358,Gaming,22255.5
50,Male,Delhi,Samsung,Android,9.4,31.6,134.3,89,4.9,3082,1.2,2.6,1932,Work,14852.000000000002
54,Other,Chennai,Oppo,Android,1.1,21.3,113.4,96,4.4,2901,6.5,4.3,1179,Gaming,1171.5000000000002
26,Other,Hyderabad,Oneplus,Android,1.2,7.7,72.8,68,1.7,3486,1.0,3.1,1035,Education,462.0
46,Female,Chennai,Motorola,Android,2.9,6.9,183.9,17,5.5,9262,0.6,3.7,956,Education,1000.5000000000001
30,Male,Jaipur,Realme,Android,4.6,23.2,37.2,152,3.9,9559,3.6,4.1,1802,Work,5335.999999999999
45,Other,Hyderabad,Realme,Android,6.0,32.2,211.9,188,1.8,104,1.3,4.3,1951,Work,9660.0
26,Female,Bangalore,Oppo,Android,3.2,15.9,144.2,112,5.8,3317,2.4,4.6,1134,Education,2544.0
39,Male,Ahmedabad,Nokia,Android,4.9,25.9,297.2,140,2.6,4259,6.3,3.2,328,Gaming,6345.5
59,Male,Lucknow,Xiaomi,Android,4.0,20.8,122.1,52,3.5,6475,5.6,3.8,1462,Entertainment,4160.0
23,Other,Pune,Samsung,Android,1.2,21.1,238.3,91,2.9,8614,0.6,2.3,1469,Social Media,1266.0
56,Female,Pune,Realme,Android,10.7,10.3,123.5,52,0.7,6986,5.5,4.8,696,Social Media,5510.5
22,Female,Chennai,Xiaomi,Android,5.5,22.3,199.6,187,2.5,5100,2.0,0.1,1493,Education,6132.5
36,Other,Hyderabad,Realme,Android,8.2,13.1,205.2,87,5.6,9459,0.9,4.3,1109,Social Media,5370.999999999999
48,Male,Mumbai,Samsung,Android,8.2,24.1,35.7,96,4.6,2205,2.0,1.7,851,Work,9881.0
35,Other,Mumbai,Vivo,Android,10.2,31.8,36.6,29,2.3,5225,2.0,2.3,1923,Gaming,16217.999999999998
25,Other,Delhi,Oppo,Android,6.7,14.8,195.8,53,1.2,5392,5.8,3.8,1105,Work,4958.000000000001
18,Male,Ahmedabad,Apple,Ios,11.1,35.4,205.9,67,1.8,1358,1.7,3.0,1863,Education,19647.0
55,Other,Delhi,Xiaomi,Android,3.7,12.9,239.1,38,3.1,9670,3.9,2.1,122,Gaming,2386.5
27,Other,Pune,Nokia,Android,4.8,5.0,207.7,80,4.4,3749,3.7,2.3,961,Gaming,1200.0
16,Other,Ahmedabad,Samsung,Android,10.3,1.7,227.8,198,5.7,1513,6.1,1.3,729,Work,875.5000000000001
56,Other,Kolkata,Xiaomi,Android,9.8,19.9,284.4,178,5.1,3034,7.0,1.6,1276,Gaming,9751.0
57,Male,Jaipur,Google Pixel,Android,3.2,49.4,158.1,196,1.2,4976,8.0,4.1,304,Entertainment,7904.000000000001
54,Other,Kolkata,Vivo,Android,5.4,5.0,34.6,70,0.7,9981,4.8,1.4,584,Gaming,1350.0
35,Other,Chennai,Samsung,Android,1.4,46.4,218.2,38,3.7,8933,0.7,3.3,1580,Work,3247.9999999999995
27,Male,Kolkata,Samsung,Android,9.8,13.6,147.9,82,3.3,7578,1.0,3.9,505,Social Media,6664.0
41,Male,Jaipur,Oneplus,Android,6.5,25.0,254.0,181,4.1,1626,3.0,4.3,543,Social Media,8125.0
48,Female,Ahmedabad,Oppo,Android,3.4,43.9,54.2,140,3.1,165,3.2,2.9,328,Education,7463.0
25,Male,Hyderabad,Motorola,Android,10.3,48.5,66.2,34,3.6,3052,0.8,0.3,1097,Entertainment,24977.5
39,Female,Chennai,Vivo,Android,8.3,44.5,182.5,197,2.7,8878,3.6,0.4,1335,Education,18467.5
35,Female,Jaipur,Google Pixel,Android,4.7,27.7,115.7,128,3.5,706,6.1,3.8,905,Work,6509.5
45,Female,Mumbai,Oneplus,Android,10.2,9.8,5.1,55,0.7,6666,0.6,2.9,268,Work,4998.0
48,Other,Kolkata,Oppo,Android,9.6,24.6,165.3,187,1.1,2390,6.1,0.3,552,Gaming,11808.0
56,Male,Bangalore,Oneplus,Android,1.1,6.0,246.1,79,2.6,1181,3.3,3.1,502,Social Media,330.0
43,Male,Chennai,Google Pixel,Android,10.6,2.8,33.1,122,3.9,248,4.9,2.4,1424,Gaming,1483.9999999999998
51,Male,Delhi,Xiaomi,Android,7.4,14.3,40.1,121,1.8,2559,7.9,0.4,317,Social Media,5291.0
36,Other,Ahmedabad,Oppo,Android,5.1,17.4,284.3,158,3.6,1313,6.3,1.9,1648,Education,4436.999999999999
56,Other,Delhi,Nokia,Android,7.5,8.5,134.0,189,3.1,8157,6.7,2.8,761,Social Media,3187.5
31,Male,Jaipur,Motorola,Android,9.7,17.0,275.0,145,4.8,8084,1.9,2.8,955,Entertainment,8244.999999999998
51,Male,Mumbai,Motorola,Android,10.6,2.7,91.4,81,4.6,4914,7.3,3.3,749,Entertainment,1431.0
31,Male,Bangalore,Xiaomi,Android,9.3,47.4,123.2,45,1.5,8800,6.2,1.7,706,Social Media,22041.0
34,Female,Pune,Xiaomi,Android,6.2,24.8,206.7,60,1.1,2615,5.3,1.8,1422,Entertainment,7688.000000000001
56,Other,Pune,Nokia,Android,5.8,4.8,179.3,60,4.5,2264,2.7,1.1,1627,Work,1392.0
47,Other,Hyderabad,Motorola,Android,6.1,34.8,265.5,17,2.3,4609,7.8,4.4,1252,Education,10613.999999999998
39,Female,Bangalore,Samsung,Android,4.4,7.9,108.9,146,5.6,7089,7.2,0.7,1626,Work,1738.0000000000002
31,Female,Mumbai,Vivo,Android,2.1,38.3,14.1,142,2.5,8649,1.0,2.4,1878,Gaming,4021.4999999999995
38,Male,Mumbai,Google Pixel,Android,4.8,19.4,28.8,101,2.5,4217,3.4,3.1,1900,Education,4655.999999999999
59,Female,Bangalore,Oneplus,Android,3.1,21.0,143.8,137,5.9,7931,3.3,0.3,874,Work,3255.0000000000005
26,Other,Mumbai,Google Pixel,Android,4.2,17.1,196.9,109,2.8,5479,3.6,4.2,1458,Entertainment,3591.0000000000005
39,Male,Mumbai,Samsung,Android,9.0,27.2,199.8,199,2.0,5530,5.0,4.4,1442,Work,12240.0
45,Female,Chennai,Google Pixel,Android,5.9,45.0,88.2,164,3.8,6155,5.7,0.1,777,Social Media,13275.0
32,Other,Delhi,Oneplus,Android,4.7,37.2,249.7,193,5.9,1499,4.6,2.4,1620,Work,8742.000000000002
60,Male,Delhi,Apple,Ios,5.7,8.1,90.3,93,4.0,7173,5.4,4.0,383,Social Media,2308.5
57,Female,Jaipur,Oppo,Android,9.3,30.3,58.8,27,3.4,6056,2.2,4.0,1689,Work,14089.500000000002
20,Female,Bangalore,Nokia,Android,4.4,3.4,287.9,162,2.6,1294,1.6,0.3,1265,Work,748.0
46,Male,Pune,Oneplus,Android,3.4,34.6,236.6,70,4.7,3910,2.3,4.7,471,Entertainment,5882.0
36,Other,Pune,Samsung,Android,10.4,8.4,112.0,20,5.7,8296,6.8,0.1,282,Education,4368.000000000001
49,Male,Bangalore,Xiaomi,Android,6.7,32.8,200.5,199,4.4,9932,3.7,2.0,1683,Entertainment,10988.0
18,Male,Lucknow,Oneplus,Android,7.5,23.5,174.4,71,0.9,1062,6.2,4.2,1923,Social Media,8812.5
52,Other,Delhi,Motorola,Android,7.0,42.9,231.0,190,0.7,7473,7.6,3.3,580,Social Media,15015.0
54,Female,Jaipur,Nokia,Android,9.1,2.6,119.0,155,5.0,3590,1.9,2.5,507,Education,1183.0
45,Female,Hyderabad,Motorola,Android,1.0,22.1,105.4,154,2.8,9351,4.1,0.8,942,Entertainment,1105.0
19,Female,Pune,Realme,Android,3.2,30.4,142.8,173,4.0,5604,2.6,2.7,1487,Education,4864.0
53,Other,Jaipur,Motorola,Android,9.4,41.4,156.3,121,4.8,4216,7.9,1.9,562,Work,19458.0
15,Male,Delhi,Nokia,Android,3.0,26.9,279.6,180,3.6,7006,4.9,1.4,1520,Education,4034.9999999999995
47,Male,Pune,Realme,Android,1.6,30.9,299.1,75,0.6,6951,4.2,0.2,1337,Social Media,2472.0
51,Female,Jaipur,Realme,Android,3.2,15.3,55.0,141,1.6,3023,3.3,4.5,1457,Gaming,2448.0000000000005
57,Male,Chennai,Samsung,Android,6.8,18.9,56.4,115,4.5,7566,7.5,0.5,670,Gaming,6425.999999999999
17,Female,Mumbai,Oneplus,Android,1.0,35.0,201.6,35,3.7,8437,3.7,4.9,525,Social Media,1750.0
58,Male,Lucknow,Oneplus,Android,2.4,23.5,67.7,86,1.4,6245,4.5,4.6,110,Gaming,2820.0
30,Other,Chennai,Vivo,Android,9.1,44.5,25.3,79,4.9,5359,1.6,1.7,1700,Education,20247.5
17,Male,Delhi,Xiaomi,Android,3.5,26.1,155.4,38,1.4,7477,2.0,2.1,1073,Work,4567.5
17,Female,Kolkata,Google Pixel,Android,1.9,37.8,238.1,71,1.2,7497,6.3,4.3,1492,Work,3590.9999999999995
27,Female,Chennai,Vivo,Android,11.6,7.6,82.5,21,0.5,8795,6.9,1.5,1769,Education,4408.0
16,Male,Hyderabad,Oppo,Android,10.4,8.4,250.8,168,2.5,3821,0.6,3.1,1278,Education,4368.000000000001
25,Female,Ahmedabad,Apple,Ios,11.2,18.7,122.2,189,5.2,3691,1.2,2.6,438,Work,10471.999999999998
16,Male,Jaipur,Apple,Ios,3.7,13.2,293.0,191,5.5,3522,1.4,4.7,597,Work,2442.0
45,Female,Kolkata,Motorola,Android,9.7,38.1,149.1,64,0.9,3518,6.6,2.9,1671,Education,18478.5
20,Male,Kolkata,Motorola,Android,10.7,27.2,84.3,135,4.3,7987,2.4,4.5,157,Gaming,14551.999999999998
20,Female,Pune,Apple,Ios,9.6,12.5,11.6,121,2.2,4989,2.8,1.3,1443,Entertainment,6000.0
19,Other,Bangalore,Google Pixel,Android,4.3,27.8,47.9,75,1.2,9062,7.1,1.0,201,Entertainment,5977.0
40,Male,Kolkata,Samsung,Android,7.0,4.8,97.9,19,3.0,5949,5.8,0.0,1468,Work,1680.0
57,Male,Kolkata,Xiaomi,Android,5.2,29.5,267.1,184,2.6,7492,2.7,2.0,1458,Education,7670.0
53,Female,Pune,Xiaomi,Android,7.3,26.5,229.3,144,4.6,4925,3.3,2.8,621,Social Media,9672.5
57,Male,Chennai,Apple,Ios,5.2,19.2,155.6,40,1.5,7457,7.2,0.1,1768,Work,4992.0
23,Other,Ahmedabad,Google Pixel,Android,5.6,15.6,114.9,141,5.2,316,7.2,0.8,1662,Gaming,4368.0
17,Male,Pune,Realme,Android,6.8,41.1,135.1,147,4.6,9158,4.6,4.0,200,Education,13974.0
32,Other,Hyderabad,Realme,Android,4.8,49.3,267.0,142,1.7,2443,1.5,2.9,199,Entertainment,11832.0
54,Male,Pune,Motorola,Android,3.8,22.6,279.3,135,5.4,7403,5.7,4.0,1499,Gaming,4294.0
49,Female,Lucknow,Nokia,Android,5.2,42.7,156.5,88,3.1,6603,4.5,4.2,738,Gaming,11102.000000000002
32,Female,Hyderabad,Oppo,Android,9.9,14.8,278.1,39,2.0,2213,7.0,2.6,697,Entertainment,7326.000000000001
18,Male,Pune,Xiaomi,Android,3.3,28.2,188.2,43,3.4,289,0.6,4.7,658,Education,4652.999999999999
19,Other,Pune,Google Pixel,Android,10.8,16.1,101.3,193,5.0,7286,3.7,3.6,1283,Gaming,8694.000000000002
45,Female,Ahmedabad,Xiaomi,Android,6.7,33.5,121.1,29,1.6,1575,6.0,1.1,497,Work,11222.5
25,Male,Lucknow,Oppo,Android,11.7,19.2,239.9,116,0.9,1251,2.9,1.4,1130,Social Media,11232.0
58,Female,Bangalore,Nokia,Android,2.2,48.4,185.3,79,3.6,6142,4.1,1.0,209,Education,5324.0
54,Other,Pune,Xiaomi,Android,8.4,37.5,92.5,85,5.4,2128,1.5,1.2,1778,Education,15750.0
51,Male,Ahmedabad,Oneplus,Android,10.4,29.2,109.2,37,4.6,7289,5.0,1.5,442,Social Media,15184.0
40,Other,Bangalore,Motorola,Android,1.9,47.0,223.6,95,3.9,1306,1.4,0.6,1778,Social Media,4465.0
32,Male,Jaipur,Motorola,Android,10.1,15.5,80.2,108,0.8,9501,4.7,0.5,887,Entertainment,7827.499999999999
43,Other,Mumbai,Xiaomi,Android,7.8,16.1,97.8,36,2.4,4586,3.8,0.7,1437,Social Media,6279.000000000001
29,Other,Mumbai,Vivo,Android,6.4,24.5,61.2,197,1.5,3555,7.2,3.9,725,Work,7840.000000000001
23,Female,Lucknow,Motorola,Android,5.3,4.1,193.7,31,1.8,415,6.7,1.8,1423,Work,1086.4999999999998
33,Other,Lucknow,Oneplus,Android,1.7,1.3,269.3,33,5.0,3582,6.8,4.6,1658,Entertainment,110.5
42,Other,Chennai,Motorola,Android,10.2,39.0,292.2,37,4.4,8540,2.9,0.9,1889,Education,19889.999999999996
47,Other,Delhi,Xiaomi,Android,3.0,16.1,66.9,116,3.4,1086,3.2,2.7,1954,Entertainment,2415.0
59,Male,Delhi,Xiaomi,Android,3.1,43.7,276.1,61,3.2,7132,7.2,4.5,518,Gaming,6773.5
47,Male,Chennai,Google Pixel,Android,2.3,41.2,245.6,10,4.4,735,0.7,4.4,1698,Entertainment,4738.0
54,Other,Ahmedabad,Xiaomi,Android,10.9,42.9,102.8,20,5.2,4607,6.9,0.5,470,Entertainment,23380.5
21,Female,Pune,Samsung,Android,7.5,45.8,240.0,122,2.3,6449,1.3,2.4,436,Entertainment,17175.0
18,Male,Mumbai,Xiaomi,Android,10.5,31.7,196.4,68,3.2,2922,3.9,2.4,672,Education,16642.5
46,Male,Mumbai,Nokia,Android,1.6,13.0,112.3,176,1.3,5648,1.8,1.1,726,Entertainment,1040.0
15,Male,Delhi,Oppo,Android,6.3,33.1,256.4,102,1.1,8135,7.7,4.2,1570,Entertainment,10426.5
38,Female,Mumbai,Xiaomi,Android,3.5,46.3,297.3,74,2.6,2197,6.5,4.7,281,Gaming,8102.499999999999
51,Other,Delhi,Oneplus,Android,9.0,47.0,199.0,28,4.0,857,2.7,2.4,1462,Gaming,21150.0
60,Female,Jaipur,Nokia,Android,4.6,35.6,95.5,14,5.7,927,4.0,4.8,1545,Education,8188.0
16,Male,Kolkata,Xiaomi,Android,5.8,25.0,62.5,135,4.2,6910,0.9,2.2,1667,Education,7250.0
34,Other,Hyderabad,Realme,Android,7.4,33.9,153.5,188,5.1,4289,7.1,4.7,429,Social Media,12543.0
56,Other,Chennai,Oneplus,Android,3.5,37.4,8.2,17,2.8,1726,7.8,4.3,964,Gaming,6545.0
58,Other,Chennai,Xiaomi,Android,8.6,34.5,214.0,180,2.2,2644,3.8,2.6,1270,Work,14835.0
36,Female,Hyderabad,Realme,Android,2.2,30.0,103.1,121,4.9,855,1.0,4.2,1458,Gaming,3300.0
23,Male,Pune,Google Pixel,Android,1.3,24.6,239.3,130,0.8,9622,3.3,0.7,146,Work,1599.0000000000002
39,Other,Jaipur,Google Pixel,Android,11.1,4.0,93.1,27,4.8,8454,3.5,3.6,520,Entertainment,2220.0
28,Female,Hyderabad,Motorola,Android,6.9,32.6,233.8,56,0.6,5675,6.4,2.0,285,Social Media,11247.000000000002
39,Other,Lucknow,Apple,Ios,2.5,29.2,269.5,15,2.5,7090,7.0,3.9,195,Gaming,3650.0
38,Male,Delhi,Motorola,Android,11.7,33.6,135.2,47,0.7,8644,2.6,4.7,104,Social Media,19656.0
34,Male,Jaipur,Apple,Ios,8.1,39.5,223.8,192,5.6,6784,2.7,4.2,230,Gaming,15997.5
59,Female,Mumbai,Samsung,Android,7.0,40.3,127.9,72,2.2,8986,8.0,3.1,234,Social Media,14104.999999999998
19,Male,Pune,Motorola,Android,1.7,34.4,179.8,69,1.9,7747,4.3,2.9,1654,Work,2924.0
50,Other,Kolkata,Google Pixel,Android,5.9,14.8,19.8,176,5.6,6629,6.5,3.4,431,Education,4366.0
38,Other,Chennai,Samsung,Android,3.5,8.6,63.3,140,2.6,3510,7.1,3.9,290,Education,1505.0
17,Other,Mumbai,Vivo,Android,3.6,1.2,117.4,101,3.3,5511,7.6,0.0,1242,Work,216.0
43,Other,Ahmedabad,Google Pixel,Android,9.0,26.5,250.6,35,4.6,1244,4.2,3.8,308,Work,11925.0
24,Male,Mumbai,Xiaomi,Android,9.4,43.5,115.8,138,5.3,8555,3.1,0.4,950,Entertainment,20445.0
43,Female,Delhi,Oppo,Android,7.6,30.5,292.6,74,0.8,5002,2.2,4.6,1536,Gaming,11590.0
57,Other,Ahmedabad,Apple,Ios,4.3,41.3,211.0,190,0.6,7741,2.8,4.9,494,Education,8879.499999999998
27,Other,Lucknow,Xiaomi,Android,1.9,21.5,196.2,107,3.3,9604,5.4,2.4,218,Education,2042.5
36,Male,Bangalore,Xiaomi,Android,12.0,31.7,114.2,149,2.4,4539,2.6,4.9,118,Social Media,19020.0
49,Male,Delhi,Oppo,Android,4.1,28.6,255.2,72,5.9,5899,7.9,4.9,1777,Education,5863.0
44,Male,Jaipur,Motorola,Android,9.9,15.8,229.6,36,5.9,888,5.7,0.0,1009,Social Media,7821.000000000001
15,Female,Jaipur,Nokia,Android,7.3,32.4,192.3,107,2.5,8935,3.0,2.4,1123,Social Media,11826.0
41,Female,Mumbai,Vivo,Android,10.9,4.8,26.1,71,3.2,2602,6.1,0.2,1056,Work,2616.0
45,Female,Delhi,Nokia,Android,1.3,2.6,217.6,32,1.2,6156,7.8,4.6,1926,Social Media,169.00000000000003
50,Female,Mumbai,Realme,Android,11.6,15.3,251.0,43,4.0,4519,7.9,1.2,567,Entertainment,8874.0
33,Other,Mumbai,Vivo,Android,12.0,16.6,191.8,153,5.2,5157,0.9,0.4,1862,Education,9960.0
33,Female,Pune,Realme,Android,2.9,43.1,68.1,34,5.5,7923,4.5,1.6,921,Education,6249.5
35,Male,Pune,Nokia,Android,9.8,17.6,81.1,56,3.0,9287,1.9,2.7,136,Social Media,8624.0
44,Male,Bangalore,Motorola,Android,7.2,47.9,58.4,53,5.7,669,3.0,1.7,1917,Entertainment,17244.0
26,Other,Bangalore,Apple,Ios,7.4,7.3,42.1,137,1.6,8786,3.7,4.2,976,Work,2701.0
40,Male,Ahmedabad,Oppo,Android,7.5,26.2,148.9,166,3.5,2319,2.6,4.4,1263,Entertainment,9825.0
53,Male,Kolkata,Xiaomi,Android,1.5,17.6,156.8,157,0.6,7007,6.5,2.3,496,Education,1320.0
51,Other,Mumbai,Nokia,Android,10.7,46.9,72.2,36,3.5,5895,4.2,3.7,736,Entertainment,25091.499999999996
27,Male,Chennai,Google Pixel,Android,10.3,19.7,133.9,31,5.2,9806,2.1,2.1,156,Education,10145.5
23,Female,Bangalore,Oneplus,Android,9.8,11.1,84.0,131,4.5,5731,6.6,3.8,1243,Social Media,5439.0
56,Other,Lucknow,Vivo,Android,7.2,4.8,230.2,133,0.6,4341,1.1,1.4,1010,Work,1728.0
40,Male,Chennai,Oppo,Android,2.4,41.2,123.8,14,1.5,6274,6.1,1.1,958,Education,4944.000000000001
19,Female,Lucknow,Xiaomi,Android,3.0,6.3,123.0,140,1.3,6759,5.7,4.8,591,Education,944.9999999999999
26,Male,Bangalore,Apple,Ios,2.7,19.3,155.5,64,1.4,5465,3.4,2.1,900,Gaming,2605.5000000000005
19,Female,Kolkata,Motorola,Android,8.4,12.2,269.3,130,3.8,5498,5.8,2.5,650,Work,5124.0
18,Male,Chennai,Google Pixel,Android,7.0,31.3,134.6,113,5.2,7720,7.8,1.2,1201,Work,10955.0
50,Other,Lucknow,Realme,Android,7.7,15.6,79.9,12,1.5,7653,7.5,0.7,1203,Gaming,6006.0
17,Female,Lucknow,Motorola,Android,10.8,47.4,5.3,175,4.8,2782,5.5,3.7,208,Entertainment,25596.0
26,Other,Pune,Nokia,Android,11.2,21.9,290.2,58,1.2,2304,6.5,3.3,1162,Education,12263.999999999998
27,Male,Hyderabad,Oneplus,Android,7.8,15.7,235.4,105,1.9,3694,7.9,4.7,733,Education,6123.0
19,Male,Jaipur,Apple,Ios,6.6,49.5,237.4,77,3.9,4811,5.0,1.9,1828,Education,16335.0
25,Male,Jaipur,Xiaomi,Android,5.9,9.8,94.9,127,4.6,5577,5.6,2.3,1944,Social Media,2891.0000000000005
25,Other,Pune,Vivo,Android,7.7,33.6,74.2,153,6.0,316,6.5,2.3,793,Entertainment,12936.000000000002
36,Other,Kolkata,Nokia,Android,10.6,47.1,213.7,159,2.7,2573,3.7,1.3,597,Entertainment,24963.0
59,Male,Chennai,Realme,Android,8.9,8.3,63.2,156,3.5,1850,5.7,2.8,837,Gaming,3693.5
46,Female,Chennai,Samsung,Android,2.7,42.1,156.5,88,1.5,7641,2.0,4.3,1997,Social Media,5683.500000000001
59,Female,Mumbai,Oneplus,Android,10.1,3.1,198.3,187,5.9,3492,6.9,2.8,404,Gaming,1565.5
47,Female,Ahmedabad,Apple,Ios,8.5,14.1,224.9,105,1.2,7859,7.7,0.5,1358,Entertainment,5992.5
46,Male,Delhi,Samsung,Android,5.8,47.5,262.8,43,5.3,7699,1.3,4.3,1366,Work,13775.0
49,Female,Lucknow,Samsung,Android,2.5,47.2,169.1,166,3.1,7748,0.9,1.4,1718,Gaming,5900.0
33,Male,Kolkata,Nokia,Android,2.3,11.4,25.5,74,0.8,9833,7.1,3.1,1301,Work,1311.0
45,Male,Delhi,Motorola,Android,6.0,34.2,247.8,99,5.0,928,6.8,0.1,562,Entertainment,10260.0
58,Male,Mumbai,Motorola,Android,1.4,27.3,161.3,17,1.6,3466,6.8,3.9,391,Work,1911.0
46,Other,Hyderabad,Vivo,Android,9.3,20.4,166.4,176,3.1,5146,8.0,4.9,566,Work,9486.0
53,Male,Ahmedabad,Realme,Android,8.1,35.2,227.1,87,4.1,6710,0.9,3.0,935,Social Media,14256.0
25,Other,Delhi,Xiaomi,Android,5.4,10.6,63.7,118,2.8,4005,5.1,0.4,236,Gaming,2862.0
58,Female,Pune,Xiaomi,Android,8.1,2.3,62.4,184,5.7,7745,1.2,2.7,1691,Work,931.5
53,Female,Lucknow,Motorola,Android,8.0,12.4,289.3,76,5.4,2685,2.0,3.4,130,Social Media,4960.0
52,Other,Pune,Xiaomi,Android,9.9,32.1,181.6,150,4.6,5907,2.5,3.3,509,Gaming,15889.500000000002
30,Male,Pune,Samsung,Android,6.3,14.4,60.1,45,0.6,1232,7.2,4.7,416,Gaming,4536.0
37,Female,Pune,Apple,Ios,9.1,23.7,281.7,186,0.8,6018,1.0,4.8,353,Entertainment,10783.5
33,Other,Chennai,Samsung,Android,1.9,6.1,36.0,16,5.2,4771,1.8,1.6,598,Work,579.4999999999999
23,Male,Mumbai,Motorola,Android,4.3,16.2,94.2,13,5.3,1839,2.8,0.8,945,Entertainment,3483.0
20,Other,Pune,Oneplus,Android,5.9,46.0,156.8,54,4.8,304,3.4,4.2,765,Entertainment,13570.000000000002
34,Male,Hyderabad,Xiaomi,Android,3.1,14.8,100.9,144,5.2,5624,3.6,2.4,1414,Work,2294.0
